basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20251125,234300,KR7234300002,에스트래픽,KOSDAQ,3515,30,.86,3540,3540,3480,30313,106393325,27207780,95635346700
20251125,234340,KR7234340008,헥토파이낸셜,KOSDAQ,14790,-380,-2.5,15450,15640,14670,135897,2031121610,13970656,206626002240
20251125,234690,KR7234690006,녹십자웰빙,KOSDAQ,8750,-130,-1.46,8980,8980,8670,43074,378991650,17752276,155332415000
20251125,234920,KR7234920007,자이글,KOSDAQ,5310,0,0,0,0,0,0,0,13530910,71849132100
20251125,235980,KR7235980000,메드팩토,KOSDAQ,6740,0,0,6850,7240,6720,756703,5289029960,34275121,231014315540
20251125,236030,KR7236030003,씨알푸드,KONEX,1699,99,6.19,1599,1699,1599,192,314278,2033332,3454631068
20251125,236200,KR7236200002,슈프리마,KOSDAQ,31350,450,1.46,30950,31700,30950,16740,523819300,7257273,227515508550
20251125,236340,KR7236340006,메디젠휴먼케어,KONEX,1500,0,0,1500,1600,1500,536,804100,3014647,4521970500
20251125,236810,KR7236810008,엔비티,KOSDAQ,2390,5,.21,2385,2470,2300,162234,382504202,16975426,40571268140
20251125,237690,KR7237690003,에스티팜,KOSDAQ,97800,-400,-.41,98800,100100,97400,67082,6600904600,20701684,2024624695200
20251125,237750,KR7237750005,피앤씨테크,KOSDAQ,4350,-110,-2.47,4455,4495,4310,7234,31630011,6496600,28260210000
20251125,237820,KR7237820006,플레이디,KOSDAQ,4500,-45,-.99,4530,4590,4450,25457,114785480,12827140,57722130000
20251125,237880,KR7237880000,클리오,KOSDAQ,13030,-360,-2.69,13470,13500,13030,39096,516881840,18071353,235469729590
20251125,238090,KR7238090005,앤디포스,KOSDAQ,2010,10,.5,2000,2025,1926,125712,249733954,23541303,47318019030
20251125,238120,KR7238120000,얼라인드,KOSDAQ,3550,30,.85,3555,3570,3460,26006,91534185,14378896,51045080800
20251125,238170,KR7238170005,엔에스엠,KONEX,738,29,4.09,740,740,603,466,283159,20774684,15331716792
20251125,238200,KR7238200000,비피도,KOSDAQ,3155,0,0,3180,3180,3120,11420,35996725,8180000,25807900000
20251125,238490,KR7238490007,힘스,KOSDAQ,3300,45,1.38,3260,3330,3260,10744,35257820,11312236,37330378800
20251125,238500,KR7238500003,로보쓰리에이아이,KONEX,190,0,0,0,0,0,0,0,42018262,7983469780
20251125,239340,KR7239340003,이스트에이드,KOSDAQ,1537,-25,-1.6,1562,1649,1531,33372,52121415,26979634,41467697458
20251125,239610,KR7239610009,에이치엘사이언스,KOSDAQ,8480,200,2.42,8520,8910,8320,7791,67147630,5392115,45725135200
20251125,239890,KR7239890007,피엔에이치테크,KOSDAQ,4890,150,3.16,4760,5000,4755,29407,144128467,9935755,48585841950
20251125,240550,KR7240550004,동방메디컬,KOSDAQ,8230,60,.73,8170,8370,8120,45485,374207565,20810260,171268439800
20251125,240600,KR7240600007,유진테크놀로지,KOSDAQ,3950,-40,-1,4135,4135,3925,20094,79699895,6928151,27366196450
20251125,240810,KR7240810002,원익IPS,KOSDAQ,60000,700,1.18,60700,61100,57500,526642,31413220650,49083901,2945034060000
20251125,241520,KR7241520006,DSC인베스트먼트,KOSDAQ,6480,170,2.69,6350,6610,6350,190351,1239040775,27000000,174960000000
20251125,241560,KR7241560002,두산밥캣,KOSPI,55000,-2300,-4.01,58200,58200,54700,207572,11554103650,95856065,5272083575000
20251125,241590,KR7241590009,화승엔터프라이즈,KOSPI,4755,-40,-.83,4840,4840,4690,86239,410619752,60589276,288102007380
20251125,241690,KR7241690007,유니테크노,KOSDAQ,3400,-50,-1.45,3475,3545,3345,278971,960329860,24470706,83200400400
20251125,241710,KR7241710003,코스메카코리아,KOSDAQ,70700,-400,-.56,71900,72500,70200,41003,2911339000,10680000,755076000000
20251125,241770,KR7241770007,메카로,KOSDAQ,21500,400,1.9,21750,22000,21050,15920,341663700,10192640,219141760000
20251125,241790,KR7241790005,티이엠씨씨엔에스,KOSDAQ,6410,30,.47,6390,6510,6280,25456,162742080,10002634,64116883940
20251125,241820,KR7241820000,피씨엘,KOSDAQ,6040,0,0,0,0,0,0,0,2782098,16803871920
20251125,241840,KR7241840008,에이스토리,KOSDAQ,6960,10,.14,7000,7060,6800,24766,172281210,9539994,66398358240
20251125,242040,KR7242040004,나무기술,KOSDAQ,1375,11,.81,1364,1383,1357,84605,115748601,34606264,47583613000
20251125,243070,KR7243070000,휴온스,KOSDAQ,27050,-700,-2.52,27850,28200,26850,30669,842040575,11979665,324049938250
20251125,243840,KR7243840006,신흥에스이씨,KOSDAQ,5140,70,1.38,5130,5220,5030,143083,731112440,38558235,198189327900
20251125,243870,KR7243870003,아이티센코어,KONEX,10000,0,0,10000,10000,9800,31,308050,2892631,28926310000
20251125,244460,KR7244460002,올리패스,KOSDAQ,1651,0,0,0,0,0,0,0,5439505,8980622755
20251125,244880,KR7244880001,나눔테크,KONEX,2390,-10,-.42,2390,2390,2200,38,84980,5020000,11997800000
20251125,244920,KR7244920005,에이플러스에셋,KOSPI,8450,490,6.16,7960,8880,7960,2142382,17936358720,22607693,191035005850
20251125,245450,KR7245450002,씨앤에스링크,KONEX,1590,-9,-.56,1590,1590,1590,1,1590,1579960,2512136400
20251125,245620,KR7245620000,EDGC,KOSDAQ,415,0,0,0,0,0,0,0,138493951,57474989665
20251125,246250,KR7246250005,에스엘에스바이오,KOSDAQ,1969,0,0,0,0,0,0,0,15348206,30220617614
20251125,246690,KR7246690002,TS인베스트먼트,KOSDAQ,1312,-14,-1.06,1323,1360,1287,412299,537710446,41477862,54418954944
20251125,246710,KR7246710008,티앤알바이오팹,KOSDAQ,1389,40,2.97,1400,1440,1330,576764,794450909,44941692,62424010188
20251125,246720,KR7246720007,아스타,KOSDAQ,8180,30,.37,8240,8330,8110,13362,110091370,14914900,122003882000
20251125,246960,KR7246960009,SCL사이언스,KOSDAQ,2340,-10,-.43,2410,2415,2340,11147,26337315,33972311,79495207740
20251125,247540,KR7247540008,에코프로비엠,KOSDAQ,137400,-1100,-.79,141600,143500,136500,218794,30349193450,97801344,13437904665600
20251125,247660,KR7247660004,나노씨엠에스,KOSDAQ,5130,-120,-2.29,5250,5320,5070,35734,186056210,4343920,22284309600
20251125,248070,KR7248070005,솔루엠,KOSPI,17470,10,.06,17560,18130,17390,164722,2907883925,47816236,835349642920
20251125,248170,KR7248170003,샘표식품,KOSPI,28750,-450,-1.54,29200,29400,28650,13675,396130425,4568286,131338222500
20251125,249420,KR7249420001,일동제약,KOSPI,28750,-1150,-3.85,30100,31100,28550,1551211,45909001775,31638252,909599745000
20251125,250000,KR7250000007,보라티알,KOSDAQ,8360,0,0,8390,8390,8280,2320,19296450,6750733,56436127880
20251125,250030,KR7250030004,진코스텍,KONEX,11450,-60,-.52,11500,11500,11030,2022,22887370,2589337,29647908650
20251125,250060,KR7250060001,모비스,KOSDAQ,2955,60,2.07,2895,3180,2880,2468656,7473537023,32171314,95066232870
20251125,250930,KR7250930005,예선테크,KOSDAQ,518,14,2.78,510,532,504,176657,91070249,33000440,17094227920
20251125,251120,KR7251120002,바이오에프디엔씨,KOSDAQ,15990,190,1.2,16170,16170,15700,8829,140024190,8695700,139044243000
20251125,251270,KR7251270005,넷마블,KOSPI,51700,100,.19,52000,52900,51300,129919,6755297550,85953502,4443796053400
20251125,251280,KR7251280004,안지오랩,KONEX,3485,-15,-.43,3490,3490,3485,9,31380,3491870,12169166950
20251125,251370,KR7251370003,와이엠티,KOSDAQ,11050,-120,-1.07,11210,11450,10970,58945,656221110,17624010,194745310500
20251125,251630,KR7251630000,브이원텍,KOSDAQ,4645,-30,-.64,4690,4865,4585,29854,139624170,15942886,74054705470
20251125,251970,KR7251970000,펌텍코리아,KOSDAQ,53600,-700,-1.29,55700,55700,53600,35536,1923938550,12400000,664640000000
20251125,252500,KR7252500004,세화피앤씨,KOSDAQ,802,-15,-1.84,809,819,797,84410,67746033,41486390,33272084780
20251125,252990,KR7252990007,샘씨엔에스,KOSDAQ,7240,400,5.85,7040,7430,7030,1227138,8856495005,58388063,422729576120
20251125,253450,KR7253450001,스튜디오드래곤,KOSDAQ,37950,-300,-.78,38200,38500,37750,38364,1457348425,30058498,1140719999100
20251125,253590,KR7253590004,네오셈,KOSDAQ,9650,110,1.15,9860,10000,9540,169151,1646171375,43869164,423337432600
20251125,253610,KR7253610000,루트락,KONEX,1147,-53,-4.42,1378,1378,1020,962,988185,10185410,11682665270
20251125,253840,KR7253840003,수젠텍,KOSDAQ,6840,0,0,6850,7000,6750,374017,2562660075,16743200,114523488000
20251125,254120,KR7254120009,자비스,KOSDAQ,1393,-25,-1.76,1418,1447,1381,81261,113770808,30754270,42840698110
20251125,254160,KR7254160005,제이엠멀티,KONEX,3000,0,0,2900,3100,2900,521,1577100,5160000,15480000000
20251125,254490,KR7254490006,미래반도체,KOSDAQ,14790,290,2,14640,15200,14640,32678,487228700,14438000,213538020000
20251125,255220,KR7255220006,SG,KOSDAQ,2575,30,1.18,2505,2600,2440,3474904,8708148656,98690161,254127164575
20251125,255440,KR7255440000,야스,KOSDAQ,8050,50,.63,8290,8290,7925,9843,78855125,13058000,105116900000
20251125,256150,KR7256150004,한독크린텍,KOSDAQ,5350,20,.38,5300,5360,5290,9886,52578165,8395000,44913250000
20251125,256630,KR7256630005,포인트엔지니어링,KOSDAQ,1086,25,2.36,1054,1159,1054,13636,15154113,57997072,62984820192
20251125,256840,KR7256840000,한국비엔씨,KOSDAQ,5270,-120,-2.23,5410,5650,5250,2777860,15109751365,68394886,360441049220
20251125,256940,KR7256940008,킵스파마,KOSDAQ,9380,210,2.29,9250,9650,9050,78979,743461390,20078147,188333018860
20251125,257370,KR7257370007,피엔티엠에스,KOSDAQ,2030,70,3.57,1960,2300,1916,192711,399353964,12504861,25384867830
20251125,257720,KR7257720003,실리콘투,KOSDAQ,44750,-1900,-4.07,46750,47050,44700,638860,29246599700,61171908,2737442883000
20251125,257990,KR7257990002,나우코스,KONEX,5900,-170,-2.8,6140,6160,5900,712,4331620,5891392,34759212800
20251125,258050,KR7258050004,테크트랜스,KONEX,886,-1,-.11,0,0,0,0,0,11145949,9875310814
20251125,258610,KR7258610005,케일럼,KOSDAQ,1408,-35,-2.43,1443,1462,1387,50711,71031003,26787133,37716283264
20251125,258790,KR7258790005,소프트캠프,KOSDAQ,1214,5,.41,1210,1269,1210,70521,86372841,24991284,30339418776
20251125,258830,KR7258830009,세종메디칼,KOSDAQ,412,0,0,0,0,0,0,0,65786351,27103976612
20251125,259630,KR7259630002,엠플러스,KOSDAQ,13520,70,.52,13700,14000,13410,61817,844035970,12157656,164371509120
20251125,259960,KR7259960003,크래프톤,KOSPI,255000,0,0,255500,257000,253000,65335,16657772000,47393856,12085433280000
20251125,260660,KR7260660006,알리코제약,KOSDAQ,3580,-15,-.42,3615,3690,3575,22012,79403140,15327021,54870735180
20251125,260870,KR7260870001,SK시그넷,KONEX,8490,-20,-.24,8740,8750,8200,1833,15258370,18569800,157657602000
20251125,260930,KR7260930003,씨티케이,KOSDAQ,4655,-100,-2.1,4760,4920,4625,44048,209055930,19341591,90035106105
20251125,260970,KR7260970009,에스앤디,KOSDAQ,69200,300,.44,69200,71100,68700,14555,1014040000,2892754,200178576800
20251125,261200,KR7261200000,덴티스,KOSDAQ,4280,-100,-2.28,4290,4370,4245,46293,198396015,15809700,67665516000
20251125,261780,KR7261780001,차백신연구소,KOSDAQ,2665,70,2.7,2575,2670,2570,32654,85859030,26865246,71595880590
20251125,262260,KR7262260003,에이프로,KOSDAQ,5200,60,1.17,5110,5260,5100,15309,78805425,14468152,75234390400
20251125,262840,KR7262840002,아이퀘스트,KOSDAQ,1829,-17,-.92,1840,1847,1805,92730,168927819,21133905,38653912245
20251125,263020,KR7263020000,디케이앤디,KOSDAQ,3145,-5,-.16,3150,3190,3130,29723,93665280,14499831,45601968495
20251125,263050,KR7263050007,유틸렉스,KOSDAQ,1239,19,1.56,1220,1239,1209,108064,132053124,36834856,45638386584
20251125,263600,KR7263600009,덕우전자,KOSDAQ,3850,-45,-1.16,3900,3980,3850,13338,51708385,15930310,61331693500
20251125,263690,KR7263690000,디알젬,KOSDAQ,5440,-60,-1.09,5440,5510,5400,14257,77624270,11325610,61611318400
20251125,263700,KR7263700007,케어랩스,KOSDAQ,3255,-5,-.15,3260,3310,3160,67852,218082928,19414200,63193221000
20251125,263720,KR7263720005,디앤씨미디어,KOSDAQ,12720,-30,-.24,12770,12960,12390,31470,397391810,12524473,159311296560
20251125,263750,KR7263750002,펄어비스,KOSDAQ,36150,-1000,-2.69,37100,37450,36050,149971,5460666825,64247855,2322559958250
20251125,263770,KR7263770000,유에스티,KOSDAQ,1900,3,.16,1878,1914,1878,17076,32381757,23700172,45030326800
20251125,263800,KR7263800005,데이타솔루션,KOSDAQ,4820,10,.21,4830,4905,4750,126422,610049480,16222380,78191871600
20251125,263810,KR7263810004,상신전자,KOSDAQ,3095,25,.81,3050,3130,3050,42421,131175175,15924825,49287333375
20251125,263860,KR7263860009,지니언스,KOSDAQ,17470,-160,-.91,17810,17990,17130,8744,153221990,9079600,158620612000
20251125,263920,KR7263920001,휴엠앤씨,KOSDAQ,3645,-50,-1.35,3705,3705,3645,2345,8594760,9809026,35753899770
20251125,264450,KR7264450008,유비쿼스,KOSDAQ,9650,250,2.66,9400,9690,9400,20593,196803510,14665493,141522007450
20251125,264660,KR7264660002,씨앤지하이테크,KOSDAQ,14190,20,.14,14400,14970,14070,70587,1015257060,9721172,137943430680
20251125,264850,KR7264850009,이랜시스,KOSDAQ,4735,-110,-2.27,4890,4955,4720,188851,905454001,30294612,143444987820
20251125,264900,KR7264900002,크라운제과,KOSPI,9060,-90,-.98,9080,9160,9000,9124,82829010,12523850,113466081000
20251125,26490K,KR726490K013,크라운제과우,KOSPI,9450,90,.96,9340,9450,9340,6756,63589370,773560,7310142000
20251125,265520,KR7265520007,AP시스템,KOSDAQ,18910,310,1.67,18810,19100,18600,100701,1896658045,15050821,284611025110
20251125,265560,KR7265560003,영화테크,KOSDAQ,6670,-90,-1.33,6680,6790,6650,7560,50591790,10690180,71303500600
20251125,265740,KR7265740001,엔에프씨,KOSDAQ,4355,-55,-1.25,4415,4510,4355,88579,389217405,17863600,77795978000
20251125,266170,KR7266170000,뿌리깊은나무들,KONEX,299,-1,-.33,300,300,299,2,599,7338267,2194141833
20251125,266350,KR7266350008,팡스카이,KONEX,398,0,0,0,0,0,0,0,12369570,4923088860
20251125,266470,KR7266470004,바이오인프라생명과학,KONEX,255,-23,-8.27,308,308,237,970,239472,27866019,7105834845
20251125,266870,KR7266870005,파워풀엑스,KONEX,644,0,0,0,0,0,0,0,6408680,4127189920
20251125,267080,KR7267080000,세븐브로이맥주,KONEX,486,0,0,0,0,0,0,0,11871408,5769504288
20251125,267250,KR7267250009,HD현대,KOSPI,202500,2000,1,205000,208000,201500,143048,29128318000,78993085,15996099712500
20251125,267260,KR7267260008,HD현대일렉트릭,KOSPI,780000,30000,4,774000,798000,771000,148760,116630733000,36047135,28116765300000
20251125,267270,KR7267270007,HD현대건설기계,KOSPI,92700,-2800,-2.93,96900,97300,91100,170105,15947002300,17357613,1609050725100
20251125,267290,KR7267290005,경동도시가스,KOSPI,21200,50,.24,21200,21300,20950,8645,182521400,5895406,124982607200
20251125,267320,KR7267320000,나인테크,KOSDAQ,3215,75,2.39,3215,3310,3190,795099,2579044597,57415295,184590173425
20251125,267790,KR7267790004,배럴,KOSDAQ,3710,75,2.06,3605,3755,3605,13006,48278060,7689309,28527336390
20251125,267850,KR7267850006,아시아나IDT,KOSPI,11020,-80,-.72,11030,11200,11000,2994,33074970,11100000,122322000000
20251125,267980,KR7267980001,매일유업,KOSDAQ,34700,-1100,-3.07,35600,35800,34700,8465,297234350,7663638,265928238600
20251125,268280,KR7268280005,미원에스씨,KOSPI,134300,-1600,-1.18,136800,139400,134300,2338,322126900,5000000,671500000000
20251125,269620,KR7269620001,시스웍,KOSDAQ,889,0,0,0,0,0,0,0,148582691,132090012299
20251125,270210,KR7270210008,에스알바이오텍,KONEX,21350,850,4.15,19800,21750,19800,8656,183103890,1664453,35536071550
20251125,270520,KR7270520000,앱튼,KOSDAQ,450,3,.67,450,471,439,1489320,670999647,196589147,88465116150
20251125,270660,KR7270660004,에브리봇,KOSDAQ,17690,-360,-1.99,18190,18450,17600,59340,1062708865,12371090,218844582100
20251125,270870,KR7270870009,뉴트리,KOSDAQ,4950,-50,-1,4995,5090,4940,17398,86583840,9200224,45541108800
20251125,271560,KR7271560005,오리온,KOSPI,102700,400,.39,102700,104800,101000,200795,20758189300,39536132,4060360756400
20251125,271830,KR7271830002,팸텍,KOSDAQ,1616,-14,-.86,1631,1696,1615,127477,209121113,29490202,47656166432
20251125,271940,KR7271940009,일진하이솔루스,KOSPI,14610,400,2.81,14220,14610,14160,43811,629779025,36313190,530535705900
20251125,271980,KR7271980005,제일약품,KOSPI,14000,-100,-.71,14220,14410,13930,20505,289611100,14704872,205868208000
20251125,272110,KR7272110008,케이엔제이,KOSDAQ,23400,100,.43,23900,24400,22950,128721,3014439150,8025395,187794243000
20251125,272210,KR7272210006,한화시스템,KOSPI,46200,-1200,-2.53,47500,48300,45850,1339295,62364128150,188919389,8728075771800
20251125,272290,KR7272290008,이녹스첨단소재,KOSDAQ,21950,250,1.15,22100,22650,21750,94658,2092948575,20227658,443997093100
20251125,272450,KR7272450008,진에어,KOSPI,6610,-130,-1.93,6790,6830,6600,84312,562825435,52200000,345042000000
20251125,272550,KR7272550005,삼양패키징,KOSPI,13560,-170,-1.24,13730,13770,13530,10350,140729375,15330971,207887966760
20251125,273060,KR7273060004,와이즈버즈,KOSDAQ,941,-3,-.32,945,980,934,113634,107454413,50459582,47482466662
20251125,273640,KR7273640003,와이엠텍,KOSDAQ,7370,-150,-1.99,7450,7570,7330,24965,184784690,10966000,80819420000
20251125,274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,10190,40,.39,10170,10380,10100,36611,374741080,13104750,133537402500
20251125,274400,KR7274400001,이노시뮬레이션,KOSDAQ,3790,-20,-.52,3785,3950,3785,8718,33380670,9086493,34437808470
20251125,275630,KR7275630002,에스에스알,KOSDAQ,2930,-5,-.17,2935,2970,2920,13096,38443415,6017989,17632707770
20251125,276040,KR7276040003,스코넥,KOSDAQ,1398,11,.79,1380,1419,1380,173051,242352832,21630335,30239208330
20251125,276240,KR7276240009,엘리비젼,KONEX,495,-2,-.4,423,495,423,21316,9016740,12313138,6095003310
20251125,276730,KR7276730009,한울앤제주,KOSDAQ,1826,-60,-3.18,1886,1899,1825,39634,73526508,15677356,28626852056
20251125,277070,KR7277070009,린드먼아시아,KOSDAQ,4695,-35,-.74,4665,4735,4565,18169,84244205,13692000,64283940000
20251125,277410,KR7277410007,인산가,KOSDAQ,1174,-9,-.76,1182,1188,1170,32636,38318101,38411505,45095106870
20251125,277810,KR7277810008,레인보우로보틱스,KOSDAQ,361500,-4500,-1.23,372500,374500,360000,93040,34085076750,19399858,7013048667000
20251125,277880,KR7277880001,티에스아이,KOSDAQ,5000,-10,-.2,5040,5070,4950,62688,312767405,20206248,101031240000
20251125,278280,KR7278280003,천보,KOSDAQ,52000,0,0,53400,53800,52000,26717,1412508150,10000000,520000000000
20251125,278470,KR7278470000,에이피알,KOSPI,250500,3000,1.21,248000,255000,243500,474423,118360708000,37430655,9376379077500
20251125,278650,KR7278650007,HLB바이오스텝,KOSDAQ,1409,24,1.73,1420,1426,1399,222998,314961821,87005539,122590804451
20251125,278990,KR7278990007,EMB,KONEX,3495,295,9.22,3495,3495,3495,22,76890,4836831,16904724345
20251125,279060,KR7279060008,이노벡스,KONEX,763,-36,-4.51,800,800,680,4480,3098909,9807866,7483401758
20251125,279600,KR7279600001,미디어젠,KOSDAQ,7090,-140,-1.94,7280,7280,7090,914,6563780,4684781,33215097290
20251125,280360,KR7280360009,롯데웰푸드,KOSPI,122300,-400,-.33,122900,123900,122200,11569,1422137850,9304574,1137949400200
20251125,281740,KR7281740001,레이크머티리얼즈,KOSDAQ,12370,-160,-1.28,12700,12840,12300,144472,1804404880,65730548,813086878760
20251125,281820,KR7281820001,케이씨텍,KOSPI,37050,50,.14,38350,38950,36750,123623,4623738875,20690323,766576467150
20251125,282330,KR7282330000,BGF리테일,KOSPI,110400,200,.18,109800,110900,108600,43136,4750806050,17283906,1908143222400
20251125,282720,KR7282720002,금양그린파워,KOSDAQ,11500,-300,-2.54,11880,12050,11390,59541,698106640,12119500,139374250000
20251125,282880,KR7282880004,코윈테크,KOSDAQ,14400,-100,-.69,14510,14900,14240,29592,427186525,11469370,165158928000
20251125,284620,KR7284620002,카이노스메드,KOSDAQ,1087,0,0,0,0,0,0,0,33086953,35965517911
20251125,284740,KR7284740008,쿠쿠홈시스,KOSPI,24350,-200,-.81,24850,24850,24100,11848,288812800,22437330,546348985500
20251125,285130,KR7285130001,SK케미칼,KOSPI,68300,-700,-1.01,69600,70200,67500,52777,3612402450,17298766,1181505717800
20251125,28513K,KR728513K010,SK케미칼우,KOSPI,28650,150,.53,28650,29300,28350,5048,144569675,2115429,60607040850
20251125,285490,KR7285490009,노바텍,KOSDAQ,19550,-430,-2.15,20300,20400,19500,39806,789124760,10575831,206757496050
20251125,285800,KR7285800009,진영,KOSDAQ,1710,-26,-1.5,1733,1800,1690,70602,122013314,17477270,29886131700
20251125,286750,KR7286750005,나노실리칸첨단소재,KOSDAQ,1775,74,4.35,1836,1836,1712,121128,213746770,27260684,48387714100
20251125,286940,KR7286940002,롯데이노베이트,KOSPI,18660,-340,-1.79,19220,19220,18500,26577,497220950,15129367,282313988220
20251125,287840,KR7287840003,인투셀,KOSDAQ,52500,-1500,-2.78,53000,56000,51400,634346,33827254700,14847600,779499000000
20251125,288330,KR7288330004,파라택시스코리아,KOSDAQ,971,17,1.78,957,991,955,510324,495265899,87605864,85065293944
20251125,288490,KR7288490006,나라소프트,KONEX,105,0,0,0,0,0,0,0,17471577,1834515585
20251125,288620,KR7288620008,에스퓨얼셀,KOSDAQ,10690,-260,-2.37,11050,11230,10690,42901,465815905,6979316,74608888040
20251125,288980,KR7288980006,모아데이타,KOSDAQ,931,-28,-2.92,946,962,928,107027,100251015,34556562,32172159222
20251125,289010,KR7289010001,아이스크림에듀,KOSDAQ,1860,27,1.47,1833,1869,1804,76793,140513198,13945256,25938176160
20251125,289080,KR7289080004,SV인베스트먼트,KOSDAQ,1582,0,0,1607,1613,1565,148980,236313535,54286310,85880942420
20251125,289170,KR7289170003,바이오텐,KONEX,2895,-95,-3.18,2545,2895,2545,2,5440,3576689,10354514655
20251125,289220,KR7289220006,자이언트스텝,KOSDAQ,4480,-45,-.99,4525,4675,4445,39661,178484190,22312221,99958750080
20251125,289930,KR7289930000,웨이비스,KOSDAQ,7770,30,.39,7890,7900,7660,40078,310320450,12519593,97277237610
20251125,290090,KR7290090000,트윔,KOSDAQ,7120,-10,-.14,7040,7440,7000,3229,22908310,7440268,52974708160
20251125,290120,KR7290120005,DH오토리드,KOSDAQ,2410,5,.21,2455,2455,2395,11106,26799087,15824249,38136440090
20251125,290270,KR7290270008,휴네시온,KOSDAQ,3540,-10,-.28,3540,3590,3510,7999,28261110,9607672,34011158880
20251125,290520,KR7290520006,신도기연,KOSDAQ,1760,105,6.34,1656,1780,1646,47342,80772989,15929362,28035677120
20251125,290550,KR7290550003,디케이티,KOSDAQ,6910,110,1.62,6830,7010,6790,94919,653297320,20001230,138208499300
20251125,290560,KR7290560002,신시웨이,KOSDAQ,6680,-90,-1.33,6350,6770,6350,15589,101147280,3727122,24897174960
20251125,290650,KR7290650001,엘앤씨바이오,KOSDAQ,53500,2000,3.88,52100,55200,51800,428665,23043844200,24618850,1317108475000
20251125,290660,KR7290660000,네오펙트,KOSDAQ,755,-11,-1.44,759,777,753,19395,14765225,50478612,38111352060
20251125,290670,KR7290670009,대보마그네틱,KOSDAQ,13480,-320,-2.32,13920,14230,13450,11028,150995045,7857660,105921256800
20251125,290690,KR7290690007,소룩스,KOSDAQ,4155,40,.97,4195,4270,4100,267088,1120189065,48754156,202573518180
20251125,290720,KR7290720002,푸드나무,KOSDAQ,2010,-90,-4.29,2110,2110,1985,37846,76632706,34366855,69077378550
20251125,290740,KR7290740000,액트로,KOSDAQ,5890,170,2.97,5760,5920,5700,11562,67837450,10065011,59282914790
20251125,291230,KR7291230001,엔피,KOSDAQ,984,-8,-.81,990,1017,980,45533,45025240,44095775,43390242600
20251125,291650,KR7291650000,압타머사이언스,KOSDAQ,767,33,4.5,740,779,740,99023,75199508,40257092,30877189564
20251125,291810,KR7291810000,핀텔,KOSDAQ,3355,-35,-1.03,3440,3600,3240,144201,485133407,11368712,38142028760
20251125,293480,KR7293480000,하나제약,KOSPI,11340,-10,-.09,11370,11410,11300,11201,126986950,17772946,201545207640
20251125,293490,KR7293490009,카카오게임즈,KOSDAQ,15480,-490,-3.07,16000,16130,15350,140552,2194338980,89786911,1389901382280
20251125,293580,KR7293580007,나우IB,KOSDAQ,1120,-5,-.44,1126,1132,1096,409939,454076074,94929950,106321544000
20251125,293780,KR7293780003,압타바이오,KOSDAQ,7300,40,.55,7270,7560,7270,82959,613925405,26881360,196233928000
20251125,293940,KR7293940003,신한알파리츠,KOSPI,5630,30,.54,5600,5640,5585,274215,1540279890,120940123,680892892490
20251125,294090,KR7294090006,이오플로우,KOSDAQ,1490,0,0,0,0,0,0,0,35079105,52267866450
20251125,294140,KR7294140009,레몬,KOSDAQ,6480,-260,-3.86,6800,7100,6380,109320,722576205,22414818,145248020640
20251125,294570,KR7294570007,쿠콘,KOSDAQ,30700,-200,-.65,31150,31800,30200,32889,1011464400,10091732,309816172400
20251125,294630,KR7294630009,서남,KOSDAQ,2360,0,0,2360,2390,2305,82858,194053877,24144099,56980073640
20251125,294870,KR7294870001,HDC현대산업개발,KOSPI,19450,-360,-1.82,20050,20100,19300,231662,4542933420,65907330,1281897568500
20251125,295310,KR7295310007,에이치브이엠,KOSDAQ,23750,-250,-1.04,24350,24800,23400,28920,687469400,11901931,282670861250
20251125,296160,KR7296160005,프로젠,KONEX,7470,-80,-1.06,7600,7690,7380,14467,108240550,15375079,114851840130
20251125,296520,KR7296520000,가이아코퍼레이션,KONEX,614,1,.16,0,0,0,0,0,4667008,2865542912
20251125,296640,KR7296640006,이노룰스,KOSDAQ,5490,-30,-.54,5410,5510,5390,17848,96829005,5178252,28428603480
20251125,297090,KR7297090003,씨에스베어링,KOSDAQ,5870,130,2.26,5840,6000,5750,45550,267129160,27270000,160074900000
20251125,297570,KR7297570004,알로이스,KOSDAQ,1176,19,1.64,1144,1194,1144,181277,213756311,34621218,40714552368
20251125,297890,KR7297890006,HB솔루션,KOSDAQ,2100,25,1.2,2090,2135,2065,245903,515630625,73140914,153595919400
20251125,298000,KR7298000001,효성화학,KOSPI,38900,0,0,0,0,0,0,0,3791811,147501447900
20251125,298020,KR7298020009,효성티앤씨,KOSPI,222000,3000,1.37,222000,226000,218500,11550,2566013750,4327682,960745404000
20251125,298040,KR7298040007,효성중공업,KOSPI,1940000,37000,1.94,1950000,1997000,1909000,52981,103833754000,9324548,18089623120000
20251125,298050,KR7298050006,HS효성첨단소재,KOSPI,198900,1000,.51,199800,203000,196700,12515,2496078550,4479948,891061657200
20251125,298060,KR7298060005,에스씨엠생명과학,KOSDAQ,1067,23,2.2,1045,1075,1028,44143,46088887,44203176,47164788792
20251125,298380,KR7298380007,에이비엘바이오,KOSDAQ,166000,-7100,-4.1,173600,176400,165000,1031190,174958319700,55125165,9150777390000
